0;0.000796327;0
0.043486282;-0.049183822;-0.002138822
0.086890291;-0.099041037;-0.008605704
0.130129907;-0.1486507;-0.019343902
0.173123324;-0.197888815;-0.034259169
0.2157892;-0.24663231;-0.053220589
0.258046813;-0.294759353;-0.076061712
0.299816214;-0.342149651;-0.102582013
0.341018377;-0.388684753;-0.132548644
0.38157535;-0.434248346;-0.165698465
0.421410401;-0.478726544;-0.201740345
0.460448164;-0.522008175;-0.240357706
0.498614781;-0.563985058;-0.281211286
0.535838043;-0.604552271;-0.323942106
0.572047526;-0.643608419;-0.368174603
0.607174722;-0.681055881;-0.413519915
0.641153173;-0.716801057;-0.459579272
0.673918593;-0.750754605;-0.505947487
0.705408992;-0.782831657;-0.55221649
0.735564791;-0.812952037;-0.597978895
0.764328937;-0.841040461;-0.642831561
0.79164701;-0.867026721;-0.686379111
0.817467325;-0.890845867;-0.728237387
0.841741031;-0.912438361;-0.768036807
0.864422204;-0.931750235;-0.805425592
0.885467932;-0.948733219;-0.840072841
0.904838397;-0.963344863;-0.871671422
0.922496952;-0.975548648;-0.899940654
0.938410187;-0.985314068;-0.924628759
0.952547996;-0.992616717;-0.945515064
0.96488363;-0.99743834;-0.962411926
0.97539375;-0.999766888;-0.975166374
0.984058473;-0.999596538;-0.983661443
0.990861405;-0.996927718;-0.9878172
0.995789675;-0.991767098;-0.987591437
0.998833959;-0.984127577;-0.982980044
0.999988498;-0.974028249;-0.974017046
0.999251106;-0.961494358;-0.960774301
0.99662318;-0.946557232;-0.943360879
0.992109691;-0.929254205;-0.921922103
0.985719179;-0.909628527;-0.896638285
0.977463733;-0.887729252;-0.867723149
0.967358974;-0.863611115;-0.835421962
0.955424018;-0.837334401;-0.800009398
0.941681446;-0.808964787;-0.76178713
0.926157258;-0.778573182;-0.721081203
0.908880825;-0.746235549;-0.678239182
0.889884834;-0.712032716;-0.633627116
0.869205224;-0.676050173;-0.587626342
0.84688112;-0.638377856;-0.540630153
0.822954757;-0.599109926;-0.493040364
0.797471404;-0.558344534;-0.4452638
0.770479274;-0.516183572;-0.397708743
0.742029434;-0.472732419;-0.350781369
0.71217571;-0.428099682;-0.304882195
0.680974584;-0.382396918;-0.260402582
0.648485088;-0.335738361;-0.21772132
0.614768688;-0.288240633;-0.177201316
0.579889177;-0.240022453;-0.139186423
0.543912543;-0.191204343;-0.10399844
0.506906852;-0.141908321;-0.0719343
0.468942119;-0.092257602;-0.043263475
0.430090169;-0.042376287;-0.018225625
0.39042451;0.007610946;0.0029715
0.350020187;0.057579156;0.020153867
0.308953642;0.107403448;0.033182687
0.267302572;0.156959288;0.041955621
0.225145779;0.206122811;0.046407681
0.18256302;0.254771134;0.046511788
0.139634861;0.302782662;0.042279015
0.09644252;0.350037391;0.033758488
0.053067714;0.396417209;0.021036955
0.009592506;0.44180619;0.004238029
-0.03390085;0.486090886;-0.016478894
-0.077330067;0.529160608;-0.040920025
-0.120612979;0.570907704;-0.068858879
-0.163667698;0.611227828;-0.100038251
-0.206412765;0.650020201;-0.134172467
-0.248767309;0.687187862;-0.170949875
-0.290651198;0.722637911;-0.210035574
-0.331985188;0.756281741;-0.251074336
-0.372691079;0.788035262;-0.293693712
-0.412691856;0.817819104;-0.337507284
-0.45191184;0.845558824;-0.382118044
-0.490276829;0.871185088;-0.427121862
-0.527714237;0.894633843;-0.472111016
-0.564153236;0.915846479;-0.516677755
-0.599524884;0.934769976;-0.560417862
-0.63376226;0.951357035;-0.602934185
-0.666800589;0.965566196;-0.643840109
-0.698577363;0.977361945;-0.682762931
-0.729032463;0.986714799;-0.71934712
-0.758108268;0.993601379;-0.75325742
-0.785749769;0.998004473;-0.784181784
-0.81190467;0.999913075;-0.811834095
-0.836523486;0.999322416;-0.835956671
-0.85955964;0.996233971;-0.856322514
-0.880969549;0.99065546;-0.872737294
-0.900712707;0.982600826;-0.88504105
-0.918751759;0.972090202;-0.893109583
-0.935052578;0.959149858;-0.896855547
-0.949584322;0.94381214;-0.896229211
